2.   الأسلوب العلمي في تحديد وتحليل الاحتياجات التدريبية.,5,0,M75
3.   تصميم البرامج وإعداد المحتوى العلمي.,5,0,M75
4.   إجراءات وضع خطط التدريب والقواعد المنظمة لها.,5,0,M75
5.   تطبيقات عملية على تصميم البرامج وإعداد خطة التدريب.,5,0,M75
1.    مفهوم الوقت وإدارته. ,5,0,M76
2.    مبادئ إدارة الوقت بفاعلية.,5,0,M76
3.    الاستخدامات المثلى للوقت. ,5,0,M76
4.    التنظيم الإداري والفني للمحفوظات وأعمال الحفظ.,5,0,M76
5.    المخاطر والتهديدات ونقاط الضعف وأنواع الهجمات والاعتداءات والوقاية منها.,5,0,M76
10    المشروعات الصغيرة ودورها في المشاركة في التنمية الاقتصادية.  ,5,0,M77
20    أساسيات إدارة وتنظيم المشروع الصغير.,5,0,M77
30    أسس تسويق المنتجات للمشروع الصغير/التسويق الإلكتروني للمشروعات الصغيرة.,5,0,M77
40    الإدارة المالية للمشروع الصغير.,5,0,M77
50    مهارات إعداد العروض والتفاوض.,5,0,M77
1.    مدخل لمفهوم الإدارة الحديثة والعملية الإدارية. ,5,0,M78
2.    مهارات القيادة وأنماط القائد.,5,0,M78
3.    بناء فرق العمل وإدارة العمل الجماعي.,5,0,M78
4.    تنمية مهارات الاتصال الفعال وإدارة العمل الجماعي.,5,0,M78
5.    تشخيص وحل المشكلات واتخاذ القرارات.,5,0,M78
1.    العمل التطوعي وأنماط مشاركة المرأة.,5,0,M79
2.    الجدارة الإدارية للمشاركات بالعمل التطوعي.,5,0,M79
3.    مهارات القيادة المتقدمة لمسئولي مشروعات العمل التطوعي.,5,0,M79
4.    الإدارة الذاتية لمشاركة المرأة في العمل التطوعي.,5,0,M79
5.    المهارات الاتصالية للمرأة وتفعيل مشاركتها بالعمل التطوعي.,5,0,M79
1.   التنظيم الإداري لإدارة المخازن وعلاقتها بالإدارات الأخرى.,5,0,M80
2.   أهداف إدارة المخازن وتصنيف وترميز الأصناف المخزونة.,5,0,M80
3.   التخطيط الجيد للمخزون والعوامل المحددة لمستويات التخزين.,5,0,M80
4.   أهمية ودور المستندات المخزنية.,5,0,M80
5.   أعمال الجرد وطرق التصرف في المخزون الراكد والتالف.,5,0,M80
1.    أهمية التدريب ومراحله وتصميم وتخطيط البرامج التدريبية.                  ,5,0,M81
2.    تطبيقات على طرق وأساليب التدريب وكيفية استخدامها.                   ,5,0,M81
3.    معينات ووسائل التدريب وكيفية استخدامها.                                ,5,0,M81
4.    الحقيبة التدريبية للمدرب ومحتوياتها وتطبيقات عملية.                       ,5,0,M81
1.    المفاهيم الأساسية للسلوك الإنساني/ القدرة والرغبة كمحددات للسلوك.,5,0,M82
2.    ديناميكية العمل الجماعي والعمل بروح الفريق. ,5,0,M82
3.    حقوق وواجبات العاملين والأعمال المحظورة عليهم.,5,0,M82
1.                  ماهية إصلاح سيجما في إطار التعريف الجديد للجودة.,5,0,M83
2.                  تكاليف الجودة وقياسها.,5,0,M83
3.                  قياسات عملية الستة سيجما.,5,0,M83
4.                  قياس الأداء على مقياس سيجما.,5,0,M83
5.                  لاعبوا ستة سيجما.,5,0,M83
1.  العملية الإدارية. ,5,0,M86
2.  القيادة الإدارية وأنماط القادة.,5,0,M86
3.  التفكير الإبتكاري في تشخيص وحل المشكلات.,5,0,M86
4.  تنمية مهارات المدراء في تحليل المشكلات واتخاذ القرار.,5,0,M86
5.  المراحل العلمية لاتخاذ القرارات وأنماط المدراء في اتخاذ القرار.,5,0,M86
1.    العملية الإدارية. ,5,0,M87
2.    الاتصالات الإدارية وأهميتها في العمل الإداري. ,5,0,M87
3.    وسائل الاتصال الشفهي وغير اللفظي (لغة الجسم). ,5,0,M87
4.    الأسلوب العلمي للاتصالات الكتابية وأنواع المكاتبات.,5,0,M87
5.    مهارات وفنون التعامل مع الأنماط المختلفة من المتعاملين.,5,0,M87
1.    التعريف بدراسات الجدوى.,5,0,M88
2.    دراسة جدوى المشروعات في الشركات الملاحية.,5,0,M88
3.  نظام طرح المشروعات الاستثمارية الكبرى بأسلوب (البناء – التشغيل0 نقل الملكية).,5,0,M88
1.    مفهوم الذات/بنائها وتطويرها,5,0,M89
2.    أنماط الشخصية / تنمية الشعور الإيجابي بالذات,5,0,M89
3.    أسلوب تحليل العلاقات التبادلية – خطوات تقييم الذات,5,0,M89
1.    الاتجاهات الحديثة في إدارة الموارد البشرية وتقسيماتها,5,0,M90
2.    مفهوم تخطيط الموارد البشرية والنماذج المستخدمة,5,0,M90
3.    مفهوم وأهمية وفلسفة الجدارات الوظيفية,5,0,M90
4.    خطوات إعداد وتصميم الجدارات الوظيفية ,5,0,M90
5.  استخدام الجدارات الوظيفية في عملية الاختيار والتعيين وتقييم الأداء الوظيفي,5,0,M90
1.   إدارة الصحة والسلامة العالمية و أسس الصحة والسلامة                                    ,5,0,M91
2.   أنظمة إدارة الصحة والسلامة – التخطيط  Plan/ الفعل  Do                                ,5,0,M91
3.   أنظمة إدارة الصحة والسلامة – الفحص  Check/– العمل                                   ,5,0,M91
4. إجراءات التحكم في بيئة العمل / مخاطر بيئة العمل و وسائل النقل وإجراءات التحكم         ,5,0,M91
5.   الأخطاء الطبيعية والنفسية على الصحة وإجراءات التحكم                                   ,5,0,M91
